Datetime,Close
01-03-2021 10:17,471
01-03-2021 10:17,322
01-03-2021 10:17,13
01-03-2021 10:17,457
01-03-2021 10:17,388
01-03-2021 10:17,69
01-03-2021 10:17,1179
01-03-2021 10:17,369
01-03-2021 10:17,52
01-03-2021 10:17,42
01-03-2021 10:17,673
01-03-2021 10:17,31
01-03-2021 10:17,18
01-03-2021 10:17,875
01-03-2021 10:17,26
01-03-2021 10:17,132
01-03-2021 10:17,90
01-03-2021 10:17,433
01-03-2021 10:17,14
01-03-2021 10:17,9
01-03-2021 10:17,58
01-03-2021 10:17,9
01-03-2021 10:17,890
01-03-2021 10:17,218
01-03-2021 10:17,11
01-03-2021 10:17,450
01-03-2021 10:17,19
01-03-2021 10:17,128
01-03-2021 10:17,534
01-03-2021 10:17,217
01-03-2021 10:17,814
01-03-2021 10:17,66
01-03-2021 10:17,18
01-03-2021 10:17,176
01-03-2021 10:17,609
01-03-2021 10:17,102
01-03-2021 10:17,1265
01-03-2021 10:17,647
01-03-2021 10:17,35397
01-03-2021 10:17,768
01-03-2021 10:17,613
01-03-2021 10:17,503
01-03-2021 10:17,135
01-03-2021 10:17,1832
01-03-2021 10:17,267
01-03-2021 10:17,649
01-03-2021 10:17,1170
01-03-2021 10:17,632
01-03-2021 10:17,20
01-03-2021 10:17,282
01-03-2021 10:17,838
01-03-2021 10:17,115
01-03-2021 10:17,786
01-03-2021 10:17,14
01-03-2021 10:17,94
01-03-2021 10:17,10
01-03-2021 10:17,194
01-03-2021 10:17,461
01-03-2021 10:17,333
01-03-2021 10:17,34
01-03-2021 10:17,1733
01-03-2021 10:17,777
01-03-2021 10:17,1756
01-03-2021 10:17,170
01-03-2021 10:17,503
01-03-2021 10:18,131
01-03-2021 10:18,1280
01-03-2021 10:18,1291
01-03-2021 10:18,711
01-03-2021 10:18,1171
01-03-2021 10:18,709
01-03-2021 10:18,136
01-03-2021 10:18,107
01-03-2021 10:18,840
01-03-2021 10:18,675
01-03-2021 10:18,22
01-03-2021 10:18,95
01-03-2021 10:18,500
01-03-2021 10:18,270
01-03-2021 10:18,1086
01-03-2021 10:18,26
01-03-2021 10:18,97
01-03-2021 10:18,265
01-03-2021 10:18,108
01-03-2021 10:18,120
01-03-2021 10:18,210
01-03-2021 10:18,10
01-03-2021 10:18,439
01-03-2021 10:18,5
01-03-2021 10:18,1341
01-03-2021 10:18,82
01-03-2021 10:18,820
01-03-2021 10:18,520
01-03-2021 10:18,917
01-03-2021 10:18,328
01-03-2021 10:18,64
01-03-2021 10:18,10
01-03-2021 10:18,362
01-03-2021 10:18,29
01-03-2021 10:18,732
01-03-2021 10:18,456
01-03-2021 10:18,21
01-03-2021 10:18,658
01-03-2021 10:18,395
01-03-2021 10:18,1046
01-03-2021 10:18,1117
01-03-2021 10:18,952
01-03-2021 10:18,2908
01-03-2021 10:18,359
01-03-2021 10:18,359
01-03-2021 10:18,167
01-03-2021 10:18,25
01-03-2021 10:18,67
01-03-2021 10:18,769
01-03-2021 10:18,737
01-03-2021 10:18,899
01-03-2021 10:18,655
01-03-2021 10:18,1121
01-03-2021 10:18,48
01-03-2021 10:18,1550
01-03-2021 10:18,39
01-03-2021 10:18,11
01-03-2021 10:18,194
01-03-2021 10:18,3648
01-03-2021 10:18,16
01-03-2021 10:18,223
01-03-2021 10:18,87
01-03-2021 10:18,1128
01-03-2021 10:18,70
01-03-2021 10:18,17
01-03-2021 10:18,163
01-03-2021 10:18,245
01-03-2021 10:18,413
01-03-2021 10:18,609
01-03-2021 10:18,47
01-03-2021 10:18,982
01-03-2021 10:18,38
01-03-2021 10:18,11
01-03-2021 10:18,801
01-03-2021 10:18,549
01-03-2021 10:18,253
01-03-2021 10:18,1475
01-03-2021 10:18,331
01-03-2021 10:18,493
01-03-2021 10:18,111
01-03-2021 10:18,770
01-03-2021 10:18,735
01-03-2021 10:18,292
01-03-2021 10:18,102
01-03-2021 10:18,24
01-03-2021 10:18,44
01-03-2021 10:18,775
01-03-2021 10:18,720
01-03-2021 10:18,376
01-03-2021 10:18,605
01-03-2021 10:18,1168
01-03-2021 10:18,1535
01-03-2021 10:18,2497
01-03-2021 10:18,125
01-03-2021 10:18,147
01-03-2021 10:18,180
01-03-2021 10:18,334
01-03-2021 10:18,58
01-03-2021 10:18,566
01-03-2021 10:18,200
01-03-2021 10:18,35
01-03-2021 10:18,9
01-03-2021 10:18,346
01-03-2021 10:18,218
01-03-2021 10:18,9
01-03-2021 10:18,82
01-03-2021 10:18,495
01-03-2021 10:18,18
01-03-2021 10:18,365
01-03-2021 10:18,53
01-03-2021 10:18,1502
01-03-2021 10:18,13
01-03-2021 10:18,195
01-03-2021 10:18,548
01-03-2021 10:18,1233
01-03-2021 10:18,19
01-03-2021 10:18,411
01-03-2021 10:18,43
01-03-2021 10:18,35491
01-03-2021 10:18,181
01-03-2021 10:18,396
01-03-2021 10:18,1173
01-03-2021 10:18,687
01-03-2021 10:18,794
01-03-2021 10:18,119
01-03-2021 10:18,20
01-03-2021 10:18,58
01-03-2021 10:18,273
01-03-2021 10:18,535
01-03-2021 10:18,334
01-03-2021 10:18,780
01-03-2021 10:18,18
01-03-2021 10:18,984
01-03-2021 10:18,470
01-03-2021 10:18,504
01-03-2021 10:18,607
01-03-2021 10:18,1740
01-03-2021 10:18,898
01-03-2021 10:18,17
01-03-2021 10:18,14
01-03-2021 10:18,656
01-03-2021 10:18,905
01-03-2021 10:18,945
01-03-2021 10:18,62
01-03-2021 10:18,13
01-03-2021 10:18,132
01-03-2021 10:18,84
01-03-2021 10:18,16
01-03-2021 10:18,645
01-03-2021 10:18,601
01-03-2021 10:18,254
01-03-2021 10:18,30
01-03-2021 10:18,79
01-03-2021 10:18,420
01-03-2021 10:18,2548
01-03-2021 10:18,275
01-03-2021 10:18,916
01-03-2021 10:18,557
01-03-2021 10:18,23
01-03-2021 10:18,15
01-03-2021 10:18,843
01-03-2021 10:18,1374
01-03-2021 10:18,31
01-03-2021 10:18,40
01-03-2021 10:18,14
01-03-2021 10:18,48
01-03-2021 10:18,1135
01-03-2021 10:18,401
01-03-2021 10:18,99
01-03-2021 10:18,958
01-03-2021 10:18,32
01-03-2021 10:18,879
01-03-2021 10:18,15
01-03-2021 10:18,60
01-03-2021 10:18,894
01-03-2021 10:18,936
01-03-2021 10:18,839
01-03-2021 10:18,304
01-03-2021 10:18,299
01-03-2021 10:18,245
01-03-2021 10:18,9
01-03-2021 10:18,34
01-03-2021 10:18,2179
01-03-2021 10:18,176
01-03-2021 10:18,35389
01-03-2021 10:18,1814
01-03-2021 10:18,511
01-03-2021 10:18,634
01-03-2021 10:18,5370
01-03-2021 10:18,713
01-03-2021 10:18,214
01-03-2021 10:18,2129
01-03-2021 10:18,176
01-03-2021 10:18,1061
01-03-2021 10:18,74
01-03-2021 10:18,28
01-03-2021 10:18,53
01-03-2021 10:18,1447
01-03-2021 10:18,1054
01-03-2021 10:18,2060
01-03-2021 10:18,266
01-03-2021 10:18,3157
01-03-2021 10:18,172
01-03-2021 10:18,352
01-03-2021 10:18,1733
01-03-2021 10:18,430
01-03-2021 10:18,613
01-03-2021 10:18,119
01-03-2021 10:18,13
01-03-2021 10:18,1239
01-03-2021 10:18,823
01-03-2021 10:18,26
01-03-2021 10:18,1300
01-03-2021 10:18,13
01-03-2021 10:18,21
01-03-2021 10:18,1330
01-03-2021 10:18,12
01-03-2021 10:18,438
01-03-2021 10:18,66
01-03-2021 10:18,569
01-03-2021 10:18,154
01-03-2021 10:18,15
01-03-2021 10:18,338
01-03-2021 10:18,19
01-03-2021 10:18,861
01-03-2021 10:18,219
01-03-2021 10:18,666
01-03-2021 10:19,1434
01-03-2021 10:19,15
01-03-2021 10:19,26
01-03-2021 10:19,405
01-03-2021 10:19,25
01-03-2021 10:19,783
01-03-2021 10:19,9
01-03-2021 10:19,61
01-03-2021 10:19,1145
01-03-2021 10:19,250
01-03-2021 10:19,177
01-03-2021 10:19,123
01-03-2021 10:19,194
01-03-2021 10:19,737
01-03-2021 10:19,160
01-03-2021 10:19,102
01-03-2021 10:19,35405
01-03-2021 10:19,2176
01-03-2021 10:19,291
01-03-2021 10:19,79
01-03-2021 10:19,575
01-03-2021 10:19,422
01-03-2021 10:19,219
01-03-2021 10:19,264
01-03-2021 10:19,891
01-03-2021 10:19,1184
01-03-2021 10:19,998
01-03-2021 10:19,5
01-03-2021 10:19,44
01-03-2021 10:19,939
01-03-2021 10:19,34
01-03-2021 10:19,27
01-03-2021 10:19,964
01-03-2021 10:19,311
01-03-2021 10:19,493
01-03-2021 10:19,1129
01-03-2021 10:19,32
01-03-2021 10:19,17
01-03-2021 10:19,543
01-03-2021 10:19,422
01-03-2021 10:19,95
01-03-2021 10:19,36
01-03-2021 10:19,464
01-03-2021 10:19,1051
01-03-2021 10:19,19
01-03-2021 10:19,1182
01-03-2021 10:19,1280
01-03-2021 10:19,55
01-03-2021 10:19,360
01-03-2021 10:19,611
01-03-2021 10:19,255
01-03-2021 10:19,29
01-03-2021 10:19,12
01-03-2021 10:19,1057
01-03-2021 10:19,48
01-03-2021 10:19,420
01-03-2021 10:19,1124
01-03-2021 10:19,93
01-03-2021 10:19,280
01-03-2021 10:19,44
01-03-2021 10:19,76
01-03-2021 10:19,547
01-03-2021 10:19,1043
01-03-2021 10:19,23
01-03-2021 10:19,11
01-03-2021 10:19,924
01-03-2021 10:19,21
01-03-2021 10:19,354
01-03-2021 10:19,15
01-03-2021 10:19,1365
01-03-2021 10:19,832
01-03-2021 10:19,158
01-03-2021 10:19,16
01-03-2021 10:19,11
01-03-2021 10:19,743
01-03-2021 10:19,21
01-03-2021 10:19,835
01-03-2021 10:19,502
01-03-2021 10:19,10
01-03-2021 10:19,1320
01-03-2021 10:19,32
01-03-2021 10:19,269
01-03-2021 10:19,29
01-03-2021 10:19,13
01-03-2021 10:19,40
01-03-2021 10:19,1734
01-03-2021 10:19,241
01-03-2021 10:19,1280
01-03-2021 10:19,910
01-03-2021 10:19,509
01-03-2021 10:19,831
01-03-2021 10:19,950
01-03-2021 10:19,269
01-03-2021 10:19,111
01-03-2021 10:19,700
01-03-2021 10:19,128
01-03-2021 10:19,14
01-03-2021 10:19,581
01-03-2021 10:19,86
01-03-2021 10:19,2058
01-03-2021 10:19,446
01-03-2021 10:19,1559
01-03-2021 10:19,40
01-03-2021 10:19,663
01-03-2021 10:19,16
01-03-2021 10:19,19
01-03-2021 10:19,116
01-03-2021 10:19,646
01-03-2021 10:19,18
01-03-2021 10:19,506
01-03-2021 10:19,606
01-03-2021 10:19,972
01-03-2021 10:19,217
01-03-2021 10:19,177
01-03-2021 10:19,813
01-03-2021 10:19,462
01-03-2021 10:19,103
01-03-2021 10:19,600
01-03-2021 10:19,1324
01-03-2021 10:19,742
01-03-2021 10:19,69
01-03-2021 10:19,1384
01-03-2021 10:19,17
01-03-2021 10:19,1233
01-03-2021 10:19,1238
01-03-2021 10:19,200
01-03-2021 10:19,62
01-03-2021 10:19,889
01-03-2021 10:19,331
01-03-2021 10:19,756
01-03-2021 10:19,775
01-03-2021 10:19,76
01-03-2021 10:19,28
01-03-2021 10:19,139
01-03-2021 10:19,720
01-03-2021 10:19,97
01-03-2021 10:19,413
01-03-2021 10:19,22
01-03-2021 10:19,842
01-03-2021 10:19,43
01-03-2021 10:19,1111
01-03-2021 10:19,1277
01-03-2021 10:19,35489
01-03-2021 10:19,111
01-03-2021 10:19,1547
01-03-2021 10:19,400
01-03-2021 10:19,440
01-03-2021 10:19,345
01-03-2021 10:19,10
01-03-2021 10:19,619
01-03-2021 10:19,699
01-03-2021 10:19,20
01-03-2021 10:19,790
01-03-2021 10:19,652
01-03-2021 10:19,48
01-03-2021 10:19,115
01-03-2021 10:19,5
01-03-2021 10:19,1194
01-03-2021 10:19,534
01-03-2021 10:19,231
01-03-2021 10:19,1036
01-03-2021 10:19,620
01-03-2021 10:19,156
01-03-2021 10:19,143
01-03-2021 10:19,1499
01-03-2021 10:19,541
01-03-2021 10:19,832
01-03-2021 10:19,223
01-03-2021 10:19,175
01-03-2021 10:19,461
01-03-2021 10:19,696
01-03-2021 10:19,14
01-03-2021 10:19,22
01-03-2021 10:19,506
01-03-2021 10:19,39
01-03-2021 10:19,1440
01-03-2021 10:19,24
01-03-2021 10:19,388
01-03-2021 10:19,338
01-03-2021 10:19,676
01-03-2021 10:19,83
01-03-2021 10:19,18
01-03-2021 10:19,859
01-03-2021 10:19,35
01-03-2021 10:19,259
01-03-2021 10:19,9
01-03-2021 10:19,196
01-03-2021 10:19,37
01-03-2021 10:19,556
01-03-2021 10:19,382
01-03-2021 10:19,13
01-03-2021 10:19,176
01-03-2021 10:19,151
01-03-2021 10:19,333
01-03-2021 10:19,1180
01-03-2021 10:19,11
01-03-2021 10:19,594
01-03-2021 10:19,888
01-03-2021 10:19,740
01-03-2021 10:19,52
01-03-2021 10:19,56
01-03-2021 10:19,323
01-03-2021 10:19,68
01-03-2021 10:19,617
01-03-2021 10:19,977
01-03-2021 10:19,16
01-03-2021 10:19,570
01-03-2021 10:20,5
01-03-2021 10:20,153
01-03-2021 10:20,1082
01-03-2021 10:20,302
01-03-2021 10:20,825
01-03-2021 10:20,467
01-03-2021 10:20,400
01-03-2021 10:20,248
01-03-2021 10:20,436
01-03-2021 10:20,1151
01-03-2021 10:20,598
01-03-2021 10:20,1195
01-03-2021 10:20,28
01-03-2021 10:20,1212
01-03-2021 10:20,1309
01-03-2021 10:20,30
01-03-2021 10:20,932
01-03-2021 10:20,226
01-03-2021 10:20,32
01-03-2021 10:20,183
01-03-2021 10:20,1369
01-03-2021 10:20,832
01-03-2021 10:20,274
01-03-2021 10:20,534
01-03-2021 10:20,485
01-03-2021 10:20,796
01-03-2021 10:20,1225
01-03-2021 10:20,5
01-03-2021 10:20,996
01-03-2021 10:20,1160
01-03-2021 10:20,633
01-03-2021 10:20,112
01-03-2021 10:20,1203
01-03-2021 10:20,1060
01-03-2021 10:20,674
01-03-2021 10:20,1252
01-03-2021 10:20,49
01-03-2021 10:20,378
01-03-2021 10:20,1370
01-03-2021 10:20,624
01-03-2021 10:20,159
01-03-2021 10:20,21
01-03-2021 10:20,765
01-03-2021 10:20,849
01-03-2021 10:20,1525
01-03-2021 10:20,261
01-03-2021 10:20,520
01-03-2021 10:20,647
01-03-2021 10:20,1296
01-03-2021 10:20,16
01-03-2021 10:20,21
01-03-2021 10:20,256
01-03-2021 10:20,12
01-03-2021 10:20,583
01-03-2021 10:20,1813
01-03-2021 10:20,15
01-03-2021 10:20,14
01-03-2021 10:20,447
01-03-2021 10:20,911
01-03-2021 10:20,181
01-03-2021 10:20,19
01-03-2021 10:20,670
01-03-2021 10:20,701
01-03-2021 10:20,14
01-03-2021 10:20,803
01-03-2021 10:20,1173
01-03-2021 10:20,129
01-03-2021 10:20,1461
01-03-2021 10:20,24
01-03-2021 10:20,13
01-03-2021 10:20,2821
01-03-2021 10:20,119
01-03-2021 10:20,945
01-03-2021 10:20,620
01-03-2021 10:20,920
01-03-2021 10:20,164
01-03-2021 10:20,334
01-03-2021 10:20,58
01-03-2021 10:20,457
01-03-2021 10:20,1385
01-03-2021 10:20,476
01-03-2021 10:20,90
01-03-2021 10:20,316
01-03-2021 10:20,1050
01-03-2021 10:20,22
01-03-2021 10:20,430
01-03-2021 10:20,38
01-03-2021 10:20,9
01-03-2021 10:20,1491
01-03-2021 10:20,98
01-03-2021 10:20,143
01-03-2021 10:20,351
01-03-2021 10:20,403
01-03-2021 10:20,5400
01-03-2021 10:20,285
01-03-2021 10:20,228
01-03-2021 10:20,357
01-03-2021 10:20,1053
01-03-2021 10:20,25
01-03-2021 10:20,17
01-03-2021 10:20,760
01-03-2021 10:20,1100
01-03-2021 10:20,520
01-03-2021 10:20,396
01-03-2021 10:20,14
01-03-2021 10:20,567
01-03-2021 10:20,42
01-03-2021 10:20,504
01-03-2021 10:20,1155
01-03-2021 10:20,968
01-03-2021 10:20,9
01-03-2021 10:20,256
01-03-2021 10:20,35440
01-03-2021 10:20,10
01-03-2021 10:20,618
01-03-2021 10:20,35531
01-03-2021 10:20,16
01-03-2021 10:20,2840
01-03-2021 10:20,411
01-03-2021 10:20,9
01-03-2021 10:20,344
01-03-2021 10:20,823
01-03-2021 10:20,850
01-03-2021 10:20,109
01-03-2021 10:20,568
01-03-2021 10:20,276
01-03-2021 10:20,10
01-03-2021 10:20,311
01-03-2021 10:20,10
01-03-2021 10:20,437
01-03-2021 10:20,540
01-03-2021 10:20,870
01-03-2021 10:20,18
01-03-2021 10:20,53
01-03-2021 10:20,9
01-03-2021 10:20,204
01-03-2021 10:20,864
01-03-2021 10:20,1512
01-03-2021 10:20,891
01-03-2021 10:20,165
01-03-2021 10:20,804
01-03-2021 10:20,440
01-03-2021 10:20,323
01-03-2021 10:20,148
01-03-2021 10:20,1111
01-03-2021 10:20,15
01-03-2021 10:20,22
01-03-2021 10:20,680
01-03-2021 10:20,473
01-03-2021 10:20,300
01-03-2021 10:20,205
01-03-2021 10:20,269
01-03-2021 10:20,555
01-03-2021 10:20,960
01-03-2021 10:20,1009
01-03-2021 10:20,529
01-03-2021 10:20,354
01-03-2021 10:20,69
01-03-2021 10:20,35
01-03-2021 10:20,40
01-03-2021 10:20,390
01-03-2021 10:20,1306
01-03-2021 10:20,577
01-03-2021 10:20,802
01-03-2021 10:20,78
01-03-2021 10:20,36
01-03-2021 10:20,1297
01-03-2021 10:20,1257
01-03-2021 10:20,45
01-03-2021 10:20,319
01-03-2021 10:20,337
01-03-2021 10:20,87
01-03-2021 10:20,33
01-03-2021 10:20,36
01-03-2021 10:20,1025
01-03-2021 10:20,13
01-03-2021 10:20,119
01-03-2021 10:20,2075
01-03-2021 10:20,682
01-03-2021 10:20,81
01-03-2021 10:20,349
01-03-2021 10:20,865
01-03-2021 10:20,56
01-03-2021 10:20,44
01-03-2021 10:20,12
01-03-2021 10:20,11
01-03-2021 10:20,59
01-03-2021 10:20,196
01-03-2021 10:20,789
01-03-2021 10:20,1012
01-03-2021 10:20,23
01-03-2021 10:20,19
01-03-2021 10:20,365
01-03-2021 10:20,61
01-03-2021 10:20,71
01-03-2021 10:20,749
01-03-2021 10:20,55
01-03-2021 10:20,380
01-03-2021 10:20,1590
01-03-2021 10:20,1400
01-03-2021 10:20,79
01-03-2021 10:20,533
01-03-2021 10:20,955
01-03-2021 10:20,2153
01-03-2021 10:20,65
01-03-2021 10:20,100
01-03-2021 10:20,221
01-03-2021 10:20,581
01-03-2021 10:20,88
01-03-2021 10:20,759
01-03-2021 10:20,232
01-03-2021 10:20,1640
01-03-2021 10:20,179
01-03-2021 10:20,436
01-03-2021 10:20,12
01-03-2021 10:20,740
01-03-2021 10:20,112
01-03-2021 10:20,981
01-03-2021 10:20,271
01-03-2021 10:20,100
01-03-2021 10:20,49
01-03-2021 10:20,123
01-03-2021 10:20,17
01-03-2021 10:20,184
01-03-2021 10:20,27
01-03-2021 10:20,126
01-03-2021 10:20,86
01-03-2021 10:20,14
01-03-2021 10:20,30
01-03-2021 10:20,134
01-03-2021 10:20,653
01-03-2021 10:20,26
01-03-2021 10:20,1700
01-03-2021 10:20,220
01-03-2021 10:20,17
01-03-2021 10:20,401
01-03-2021 10:20,1970
01-03-2021 10:20,843
01-03-2021 10:20,1465
01-03-2021 10:20,727
01-03-2021 10:20,35600
01-03-2021 10:20,623
01-03-2021 10:20,180
01-03-2021 10:20,1413
01-03-2021 10:20,20
01-03-2021 10:21,14
01-03-2021 10:21,15
01-03-2021 10:21,17
01-03-2021 10:21,12
01-03-2021 10:21,995
01-03-2021 10:21,918
01-03-2021 10:21,49
01-03-2021 10:21,518
01-03-2021 10:21,2080
01-03-2021 10:21,999
01-03-2021 10:21,12
01-03-2021 10:21,1100
01-03-2021 10:21,15
01-03-2021 10:21,22
01-03-2021 10:21,317
01-03-2021 10:21,351
01-03-2021 10:21,13
01-03-2021 10:21,583
01-03-2021 10:21,133
01-03-2021 10:21,283
01-03-2021 10:21,1160
01-03-2021 10:21,358
01-03-2021 10:21,91
01-03-2021 10:21,790
01-03-2021 10:21,14
01-03-2021 10:21,1170
01-03-2021 10:21,851
01-03-2021 10:21,410
01-03-2021 10:21,335
01-03-2021 10:21,1071
01-03-2021 10:21,35540
01-03-2021 10:21,88
01-03-2021 10:21,33
01-03-2021 10:21,2150
01-03-2021 10:21,1205
01-03-2021 10:21,18
01-03-2021 10:21,20
01-03-2021 10:21,2000
01-03-2021 10:21,180
01-03-2021 10:21,64
01-03-2021 10:21,1145
01-03-2021 10:21,87
01-03-2021 10:21,272
01-03-2021 10:21,113
01-03-2021 10:21,30
01-03-2021 10:21,101
01-03-2021 10:21,17
01-03-2021 10:21,126
01-03-2021 10:21,952
01-03-2021 10:21,27
01-03-2021 10:21,37
01-03-2021 10:21,146
01-03-2021 10:21,1192
01-03-2021 10:21,1468
01-03-2021 10:21,82
01-03-2021 10:21,56
01-03-2021 10:21,45
01-03-2021 10:21,559
01-03-2021 10:21,60
01-03-2021 10:21,19
01-03-2021 10:21,62
01-03-2021 10:21,71
01-03-2021 10:21,1120
01-03-2021 10:21,30
01-03-2021 10:21,120
01-03-2021 10:21,78
01-03-2021 10:21,70
01-03-2021 10:21,40
01-03-2021 10:21,249
01-03-2021 10:21,79
01-03-2021 10:21,25
01-03-2021 10:21,163
01-03-2021 10:21,143
01-03-2021 10:21,19
01-03-2021 10:21,1248
01-03-2021 10:21,203
01-03-2021 10:21,1520
01-03-2021 10:21,322
01-03-2021 10:21,53
01-03-2021 10:21,229
01-03-2021 10:21,341
01-03-2021 10:21,18
01-03-2021 10:21,2445
01-03-2021 10:21,391
01-03-2021 10:21,14
01-03-2021 10:21,505
01-03-2021 10:21,253
01-03-2021 10:21,276
01-03-2021 10:21,177
01-03-2021 10:21,35430
01-03-2021 10:21,487
01-03-2021 10:21,785
01-03-2021 10:21,313
01-03-2021 10:21,271
01-03-2021 10:21,209
01-03-2021 10:21,593
01-03-2021 10:21,1041
01-03-2021 10:21,23
01-03-2021 10:21,97
01-03-2021 10:21,59
01-03-2021 10:21,161
01-03-2021 10:21,21
01-03-2021 10:21,120
01-03-2021 10:21,259
01-03-2021 10:21,21
01-03-2021 10:21,578
01-03-2021 10:21,1215
01-03-2021 10:21,445
01-03-2021 10:21,181
01-03-2021 10:21,20
01-03-2021 10:21,403
01-03-2021 10:21,108
01-03-2021 10:21,1286
01-03-2021 10:21,12
01-03-2021 10:21,13
01-03-2021 10:21,29
01-03-2021 10:21,800
01-03-2021 10:21,165
01-03-2021 10:21,9
01-03-2021 10:21,9
01-03-2021 10:21,874
01-03-2021 10:21,567
01-03-2021 10:21,847
01-03-2021 10:21,9
01-03-2021 10:21,33
01-03-2021 10:21,671
01-03-2021 10:21,256
01-03-2021 10:21,525
01-03-2021 10:21,618
01-03-2021 10:21,794
01-03-2021 10:21,38
01-03-2021 10:21,825
01-03-2021 10:21,1587
01-03-2021 10:21,1469
01-03-2021 10:21,25
01-03-2021 10:21,10
01-03-2021 10:21,890
01-03-2021 10:21,149
01-03-2021 10:21,745
01-03-2021 10:21,1150
01-03-2021 10:21,17
01-03-2021 10:21,472
01-03-2021 10:21,455
01-03-2021 10:21,622
01-03-2021 10:21,10
01-03-2021 10:21,714
01-03-2021 10:21,10
01-03-2021 10:21,42
01-03-2021 10:21,516
01-03-2021 10:21,1770
01-03-2021 10:21,571
01-03-2021 10:21,9
01-03-2021 10:21,929
01-03-2021 10:21,479
01-03-2021 10:21,1259
01-03-2021 10:21,797
01-03-2021 10:21,246
01-03-2021 10:21,35
01-03-2021 10:21,111
01-03-2021 10:21,965
01-03-2021 10:21,5
01-03-2021 10:21,205
01-03-2021 10:21,1358
01-03-2021 10:21,743
01-03-2021 10:21,368
01-03-2021 10:21,1069
01-03-2021 10:21,195
01-03-2021 10:21,866
01-03-2021 10:21,347
01-03-2021 10:21,1028
01-03-2021 10:21,763
01-03-2021 10:21,404
01-03-2021 10:21,1454
01-03-2021 10:21,1385
01-03-2021 10:21,907
01-03-2021 10:21,5
01-03-2021 10:21,1118
01-03-2021 10:21,677
01-03-2021 10:21,1529
01-03-2021 10:21,1241
01-03-2021 10:21,10
01-03-2021 10:21,80
01-03-2021 10:21,121
01-03-2021 10:21,441
01-03-2021 10:21,171
01-03-2021 10:21,398
01-03-2021 10:21,737
01-03-2021 10:21,222
01-03-2021 10:21,27
01-03-2021 10:21,184
01-03-2021 10:21,677
01-03-2021 10:21,99
01-03-2021 10:21,50
01-03-2021 10:21,389
01-03-2021 10:21,429
01-03-2021 10:21,729
01-03-2021 10:21,1299
01-03-2021 10:21,455
01-03-2021 10:21,1071
01-03-2021 10:21,11
01-03-2021 10:21,306
01-03-2021 10:21,24
01-03-2021 10:21,336
01-03-2021 10:21,655
01-03-2021 10:21,45
01-03-2021 10:21,227
01-03-2021 10:22,40
01-03-2021 10:22,262
01-03-2021 10:22,139
01-03-2021 10:22,36
01-03-2021 10:22,849
01-03-2021 10:22,21
01-03-2021 10:22,928
01-03-2021 10:22,610
01-03-2021 10:22,1279
01-03-2021 10:22,256
01-03-2021 10:22,806
01-03-2021 10:22,39
01-03-2021 10:22,743
01-03-2021 10:22,60
01-03-2021 10:22,101
01-03-2021 10:22,249
01-03-2021 10:22,800
01-03-2021 10:22,1507
01-03-2021 10:22,77
01-03-2021 10:22,158
01-03-2021 10:22,21
01-03-2021 10:22,110
01-03-2021 10:22,9
01-03-2021 10:22,406
01-03-2021 10:22,81
01-03-2021 10:22,11
01-03-2021 10:22,20
01-03-2021 10:22,35
01-03-2021 10:22,1822
01-03-2021 10:22,64
01-03-2021 10:22,177
01-03-2021 10:22,991
01-03-2021 10:22,442
01-03-2021 10:22,536
01-03-2021 10:22,12
01-03-2021 10:22,1215
01-03-2021 10:22,3124
01-03-2021 10:22,823
01-03-2021 10:22,29
01-03-2021 10:22,1078
01-03-2021 10:22,455
01-03-2021 10:22,576
01-03-2021 10:22,69
01-03-2021 10:22,602
01-03-2021 10:22,787
01-03-2021 10:22,255
01-03-2021 10:22,676
01-03-2021 10:22,23
01-03-2021 10:22,208
